,Time [s],Fz [N],Fz filtered [N],target position [-]
93,2.892286199999999,15.492729999999977,18.432612139254992,1308
94,2.9236883000000002,18.25272999999998,18.359624029852952,1887
95,2.9541423999999985,15.782729999999978,18.302351030191442,1311
96,2.9861676,18.612729999999978,18.252869292858353,1890
97,3.017799199999999,15.542729999999978,18.212226858932716,1314
98,3.0480830999999995,18.702729999999978,18.168527686756967,1893
99,3.079758199999999,15.682729999999978,18.128245077938125,1317
100,3.110316899999999,19.07272999999998,18.092210395125264,1896
101,3.1418517999999995,15.972729999999977,18.06468964744144,1320
102,3.172360099999999,19.242729999999977,18.04381414852809,1899
103,3.203806799999999,15.392729999999977,18.0270168201445,1323
104,3.2353835999999987,17.382729999999977,17.999696121429967,1902
105,3.265597099999999,15.282729999999978,17.937605526354975,1326
106,3.2962296999999996,17.46272999999998,17.8757880507096,1904
107,3.326786799999999,15.282729999999978,17.817892436428313,1328
108,3.3573655000000002,17.472729999999977,17.762226877168136,1906
109,3.3891291999999993,15.252729999999978,17.708898067188816,1330
110,3.420374299999999,17.50272999999998,17.65704562733198,1908
111,3.4517173999999997,15.592729999999978,17.607768246415738,1332
112,3.4823908999999986,17.582729999999977,17.566937111910367,1910
113,3.514071699999999,15.822729999999977,17.52921947537205,1334
114,3.5448404,18.362729999999978,17.49738430050898,1912
115,3.575384999999999,17.312729999999977,17.481797604247667,1336
116,3.6060391999999997,18.50272999999998,17.495507603462244,1914
117,3.6371766999999995,18.96272999999998,17.511385811796774,1338
118,3.6682848999999997,19.492729999999977,17.558430217028846,1916
119,3.6996713999999997,15.532729999999978,17.62272922152113,1340
120,3.729977699999999,18.902729999999977,17.61849221118249,1918
121,3.761134499999999,15.572729999999977,17.603055432552296,1342
122,3.7912777999999996,18.912729999999975,17.588983627195073,1920
123,3.8221980999999996,15.922729999999977,17.575646440095664,1344
124,3.8530388,19.25272999999998,17.569563728053943,1922
125,3.8840763000000003,15.212729999999977,17.57026346647923,1346
126,3.9146988,17.242729999999977,17.55726216731245,1924
127,3.946430099999999,15.202729999999978,17.50605051817026,1348
128,3.9768542999999994,17.522729999999978,17.456618874672408,1926
129,4.007979899999999,15.852729999999976,17.414483863104007,1350
130,4.039681399999999,17.78272999999998,17.386490359249755,1928
131,4.0720516,16.312729999999977,17.364582535821334,1352
132,4.103464799999999,17.672729999999977,17.352377836083157,1930
133,4.1345429,16.14272999999998,17.338524723500353,1354
134,4.165717899999999,18.482729999999975,17.32193113609073,1932
135,4.195839099999999,17.21272999999998,17.321576721684842,1356
136,4.2267849,18.682729999999978,17.3418433822039,1934
137,4.258207299999999,15.762729999999976,17.365181255219223,1358
138,4.289202399999999,18.82272999999998,17.359694239649755,1936
139,4.319649199999999,15.532729999999978,17.357114874343424,1360
140,4.350236199999999,18.792729999999978,17.35020522937796,1938
141,4.3811669,15.662729999999979,17.342983955680484,1362
142,4.41203,19.082729999999977,17.338544540609774,1940
143,4.443200299999999,15.852729999999976,17.339861314882032,1364
144,4.4747933,19.432729999999978,17.344786631019193,1942
145,4.5049879,15.162729999999979,17.35626297709913,1366
146,4.536805999999999,17.372729999999976,17.35400837178747,1944
147,4.568665699999999,15.752729999999978,17.312166505742827,1368
148,4.5990027,17.60272999999998,17.283299299420143,1946
149,4.6305102,15.912729999999979,17.259973649048046,1370
150,4.661464199999999,17.772729999999978,17.24062795274125,1948
151,4.6930605,16.182729999999978,17.225301501188465,1372
152,4.723891199999999,18.32272999999998,17.21576540633632,1950
153,4.7550501,16.792729999999978,17.217189228826616,1374
154,4.7858323999999985,18.472729999999977,17.23030636500482,1952
155,4.816767499999999,16.362729999999978,17.245807139268567,1376
156,4.848296699999999,18.75272999999998,17.252429358301523,1954
157,4.879576799999999,19.03272999999998,17.264189095846763,1378
158,4.9102824,20.182729999999978,17.326918127492377,1956
159,4.941463899999999,15.652729999999977,17.41477169000551,1380
160,4.972710299999999,18.952729999999978,17.434144914014563,1958
161,5.0032417,15.152729999999977,17.429083002287996,1382
162,5.0344681,17.172729999999977,17.41458643095212,1960
163,5.066517599999999,15.192729999999976,17.36636673842079,1384
164,5.096865299999999,17.312729999999977,17.32077476941838,1962
165,5.128129999999999,15.552729999999977,17.279635235269186,1386
166,5.160266699999999,17.662729999999975,17.2470136749703,1964
167,5.1911802,17.862729999999978,17.22238939579164,1388
168,5.2224761,17.452729999999978,17.243202531509848,1966
169,5.2530755,15.602729999999976,17.25916952786995,1390
170,5.284248699999999,18.132729999999977,17.2309955390106,1968
171,5.3146781999999995,16.132729999999977,17.21700307776247,1392
172,5.3455584,18.192729999999976,17.213757001137463,1970
173,5.377246999999999,15.442729999999976,17.2117915151242,1394
174,5.4078967,18.422729999999977,17.19661283757947,1972
175,5.438219699999999,15.552729999999977,17.186448453727003,1396
176,5.4690853,18.512729999999976,17.17879410734822,1974
177,5.499916899999999,15.312729999999977,17.173167929959146,1398
178,5.5303661,18.592729999999978,17.163136238947605,1976
179,5.561000399999999,15.562729999999977,17.155031696048056,1400
180,5.5920548,18.862729999999978,17.152054146927064,1978
181,5.623462499999999,15.692729999999976,17.154391292710645,1402
182,5.6547401,19.022729999999978,17.15914212067754,1980
183,5.6851816,14.942729999999976,17.166791437519805,1404
184,5.715711799999999,17.012729999999976,17.159701658129265,1982
185,5.7465739,15.342729999999978,17.114173825602663,1406
186,5.777478799999999,17.292729999999978,17.07810336877793,1984
187,5.808579799999999,15.582729999999977,17.048814890367034,1408
188,5.839829799999999,17.302729999999976,17.025276787438067,1986
189,5.870400399999999,15.772729999999978,17.00283793080815,1410
190,5.901886299999999,17.422729999999977,16.984922648461914,1988
191,5.9330590999999995,15.682729999999978,16.9700085496902,1412
192,5.9645584,17.89272999999998,16.953935585675723,1990
193,5.995165299999998,16.492729999999977,16.947533587778743,1414
194,6.025987299999999,18.202729999999978,16.956978197651537,1992
195,6.057329900000001,16.912729999999975,16.972029389864506,1416
196,6.088411199999998,18.622729999999976,16.994589727166655,1994
197,6.119404600000001,14.922729999999977,17.024369968189387,1418
198,6.149970399999999,18.332729999999977,17.014677161894134,1996
199,6.1805582999999995,14.982729999999977,16.999772518908667,1420
200,6.2112864000000005,18.292729999999978,16.98659753758763,1998
201,6.2427136,15.062729999999977,16.973159666454244,1422
202,6.2733358,18.442729999999976,16.96178014454675,2000
203,6.304112899999998,14.382729999999977,16.95372783643502,1424
204,6.335131200000001,16.592729999999975,16.932889385085478,2002
205,6.365657099999998,14.932729999999978,16.877223943358597,1426
206,6.396213399999999,16.772729999999978,16.834295254454624,2004
207,6.428027800000001,14.842729999999978,16.79648678568857,1427
208,6.459450899999998,17.062729999999977,16.758401309578574,2005
209,6.489841199999999,15.912729999999979,16.727368020242313,1428
210,6.520753000000001,17.152729999999977,16.71813751156001,2006
211,6.5522244999999995,15.732729999999977,16.710995883351394,1429
212,6.582879099999998,17.14272999999998,16.7006626709382,2007
213,6.614591799999998,15.562729999999977,16.690534886125498,1430
214,6.645911100000001,17.762729999999976,16.677523132267936,2008
215,6.6755704,17.302729999999976,16.676953322286614,1431
216,6.706815099999998,18.00272999999998,16.709916597670706,2009
217,6.738315500000001,15.942729999999976,16.746232401344898,1432
218,6.769998299999999,18.232729999999975,16.75495676006224,2010
219,6.800819199999998,16.222729999999977,16.767774702212563,1433
220,6.8325546,18.412729999999975,16.78549151261437,2011
221,6.863158,15.592729999999978,16.805992566553563,1434
222,6.894781,18.53272999999998,16.81357060690678,2012
223,6.925799700000001,15.222729999999977,16.823167865050117,1436
224,6.956497499999999,16.812729999999977,16.825269519286245,2014
225,6.9878011,14.892729999999977,16.79416426922393,1438
226,7.0189766,16.792729999999978,16.75790158775501,2015
227,7.0497388999999995,15.482729999999977,16.72265050665349,1439
228,7.0803204,16.952729999999978,16.700120217805072,2016
229,7.112351899999998,15.522729999999978,16.68153924685061,1440
230,7.142616899999998,17.292729999999978,16.664444358893352,2017
231,7.174285599999999,16.932729999999978,16.65455609443414,1441
232,7.2055828,17.772729999999978,16.672204288193434,2018
233,7.235923099999999,17.722729999999977,16.698417150764275,1442
234,7.2669426999999995,18.162729999999975,16.738835158539203,2019
235,7.297604099999999,15.202729999999978,16.78520744026414,1443
236,7.328866199999998,17.912729999999975,16.781260158020938,2021
237,7.3596074,14.552729999999977,16.772650100809305,1444
238,7.390067,17.942729999999976,16.751853162271626,2022
239,7.420821500000001,14.862729999999978,16.73243506984375,1445
240,7.451883199999999,17.952729999999978,16.71973530915171,2023
241,7.482831299999999,15.032729999999978,16.70771731754863,1446
242,7.513693999999999,18.112729999999978,16.699436318151243,2024
243,7.545385399999999,14.752729999999978,16.694555774702355,1447
244,7.575635199999999,16.25272999999998,16.68447062592589,2025
245,7.6069458,14.872729999999978,16.638951692424396,1448
246,7.638138799999998,16.542729999999978,16.597497195070588,2026
247,7.668795999999999,15.292729999999978,16.563224654298374,1449
248,7.699366899999999,16.542729999999978,16.538361137211822,2027
249,7.730677899999998,15.192729999999976,16.514455326711683,1450
250,7.7611942,16.632729999999977,16.489544405910213,2028
251,7.791801899999998,15.202729999999978,16.467326352295647,1451
252,7.823219799999999,16.522729999999978,16.446156698596713,2029
253,7.8538713,15.252729999999978,16.423683949066238,1452
254,7.885124499999998,16.982729999999975,16.403039780936457,2030
255,7.916442099999999,16.39272999999998,16.39205006232913,1453
256,7.9478493,17.582729999999977,16.403439224320596,2031
257,7.978837699999998,15.582729999999977,16.425945256846006,1454
258,8.0105709,17.592729999999978,16.431984377564298,2032
259,8.041479,15.092729999999978,16.4379834728609,1455
260,8.0731275,17.82272999999998,16.434314447355792,2033
261,8.104990899999999,14.992729999999977,16.43521638045374,1456
262,8.137035299999999,18.122729999999976,16.43415764497776,2034
263,8.167929299999999,18.432729999999978,16.438917472716163,1457
264,8.1990842,18.342729999999978,16.50974586205546,2035
265,8.229734800000001,13.832729999999977,16.58208308497608,1458
266,8.2602952,16.122729999999976,16.56304132174343,2036
267,8.290853699999998,14.492729999999977,16.501977430860382,1459
268,8.322173600000001,16.112729999999978,16.45597675338763,2037
269,8.3528593,14.452729999999978,16.411555362494738,1460
270,8.384170499999998,16.022729999999978,16.36807464812906,2038
271,8.4143892,14.772729999999978,16.32453541308614,1461
272,8.445050699999998,16.492729999999977,16.28883621392047,2039
273,8.476241100000001,16.012729999999976,16.263563954960965,1462
274,8.506978899999998,16.952729999999978,16.263146646742385,2040
275,8.538687699999999,14.742729999999977,16.271604678763698,1463
276,8.569763499999999,16.85272999999998,16.255277641432222,2041
277,8.6009954,14.122729999999978,16.23765357045827,1464
278,8.6328896,17.10272999999998,16.208767603109766,2042
279,8.664475999999999,14.562729999999977,16.18580909984338,1465
280,8.695398299999999,17.472729999999977,16.172209005445385,2043
281,8.7256998,13.742729999999977,16.16625869839663,1466
282,8.756303399999998,15.342729999999978,16.14474498369204,2044
283,8.787608,14.052729999999977,16.08303769199769,1467
284,8.819112800000001,15.562729999999977,16.02967765060811,2045
285,8.851266,14.032729999999976,15.982610000880186,1468
286,8.882347399999999,15.482729999999977,15.936970143212553,2046
287,8.913816800000001,15.582729999999977,15.89154752467549,1469
288,8.9445165,16.352729999999976,15.877726394482831,2047
289,8.9752207,15.062729999999977,15.881193202718539,1470
290,9.006512199999998,16.202729999999978,15.874511651948195,2048
291,9.037399199999998,13.672729999999977,15.865198573684268,1471
292,9.069280999999998,16.192729999999976,15.829473830535,2049
293,9.0999383,13.372729999999978,15.794932559891945,1471
294,9.130752199999998,16.372729999999976,15.755943986593413,2049
295,9.163277499999998,13.702729999999978,15.72192386589913,1471
296,9.192656099999999,16.582729999999977,15.695569711357315,2049
297,9.2234639,13.992729999999977,15.674275128175372,1471
298,9.254629,16.922729999999977,15.659385970945157,2049
299,9.284724500000001,13.222729999999977,15.651618475667215,1471
300,9.315285300000001,14.562729999999977,15.62932053189632,2049
301,9.345208399999999,14.252729999999978,15.562429585434376,1471
302,9.376908899999998,14.862729999999978,15.517952233559967,2049
303,9.408215999999998,14.362729999999978,15.480965866977344,1471
304,9.438717800000001,15.062729999999977,15.447522681708506,2049
305,9.4694861,14.622729999999978,15.419219534230718,1471
306,9.499855599999998,14.992729999999977,15.397013994201664,2049
307,9.530444000000001,14.852729999999976,15.374315630146908,1471
308,9.5611075,15.182729999999978,15.35692120719324,2049
309,9.592182,15.012729999999976,15.343856054260527,1471
310,9.6230952,15.202729999999978,15.334375635925841,2049
311,9.6538104,13.942729999999976,15.325645575027725,1471
312,9.6844488,15.262729999999976,15.296644360006388,2049
313,9.7151118,15.982729999999977,15.269915786141784,1471
314,9.745897699999999,16.202729999999978,15.283505677516136,2049
315,9.7762927,15.642729999999977,15.314675823751967,1471
316,9.8075684,16.172729999999977,15.338097187972439,2049
317,9.838226999999998,15.512729999999976,15.36003861701541,1471
318,9.8696595,16.442729999999976,15.37863118841542,2049
319,9.9005478,15.372729999999978,15.401707604988623,1471
320,9.931677800000001,16.652729999999977,15.421198853104716,2049
321,9.9622832,14.242729999999977,15.443983774219273,1471
322,9.9929301,16.562729999999977,15.444128073398343,2049
323,10.0242865,14.572729999999977,15.442533479704288,1471
324,10.056240099999998,16.902729999999977,15.447355867931396,2049
325,10.0872407,13.802729999999977,15.458540657992945,1471
326,10.118222699999999,14.812729999999977,15.454464985041312,2049
327,10.149133,13.582729999999977,15.410294418012668,1471
328,10.180634499999998,14.852729999999976,15.363588196783665,2049
329,10.2116229,14.942729999999976,15.319451402365964,1471
330,10.2429982,15.012729999999976,15.303207306115644,2049
331,10.2737511,15.052729999999977,15.290670392745405,1471
332,10.304622799999999,15.062729999999977,15.280734903241921,2049
333,10.335616799999999,15.062729999999977,15.272145078081918,1471
334,10.3664365,15.332729999999977,15.264078713260151,2049
335,10.396236099999998,16.062729999999977,15.261523057136852,1471
336,10.427174899999999,16.262729999999976,15.27832511537998,2049
337,10.4589102,15.052729999999977,15.312391107737543,1471
338,10.4898169,16.302729999999976,15.325693060575171,2049
339,10.520365400000001,14.992729999999977,15.339253012466639,1471
340,10.551727599999998,16.552729999999976,15.35113509824267,2049
341,10.581983799999998,17.162729999999975,15.367374321873172,1471
342,10.6138322,18.332729999999977,15.424780659201277,2049
