,Time [s],Fz [N],target position [-]
150,4.7535115999999995,16.96249000000006,2055
151,4.7854498,15.322490000000059,1342
152,4.8163929,16.812490000000057,2055
153,4.8479949,14.372490000000058,1344
154,4.878850199999999,16.632490000000058,2055
155,4.9100409,14.562490000000057,1346
156,4.941265,17.03249000000006,2055
157,4.972916999999999,13.322490000000059,1348
158,5.004401999999999,14.752490000000059,2052
159,5.0354431,15.122490000000058,1348
160,5.0660226,15.322490000000059,2052
161,5.0974796,15.272490000000058,1348
162,5.129472099999999,15.372490000000058,2052
163,5.160461099999999,15.352490000000058,1348
164,5.1915391,15.362490000000058,2052
165,5.222375699999999,15.30249000000006,1348
166,5.253620399999999,15.572490000000059,2052
167,5.2846361,16.542490000000058,1348
168,5.3151055,16.902490000000057,2053
169,5.347205899999999,16.762490000000057,1349
170,5.3772637,17.14249000000006,2054
171,5.409523999999999,15.902490000000057,1351
172,5.440766699999999,17.692490000000056,2054
173,5.471719799999999,16.82249000000006,1354
174,5.502276799999999,16.55249000000006,2055
175,5.5328689,16.41249000000006,1355
176,5.5642128,16.41249000000006,2056
177,5.595228199999999,12.732490000000059,1356
178,5.626781899999999,14.862490000000058,2052
179,5.6571476,15.082490000000057,1356
180,5.6878352,15.262490000000058,2052
181,5.7187719999999995,15.292490000000058,1356
182,5.7502987,15.342490000000058,2052
183,5.781013,15.342490000000058,1356
184,5.8119683,15.542490000000058,2052
185,5.8439312,16.512490000000057,1356
186,5.875074699999999,16.692490000000056,2053
187,5.906231,16.692490000000056,1357
188,5.9372135,16.902490000000057,2054
189,5.9686602,14.842490000000058,1358
190,5.999328799999999,16.91249000000006,2054
191,6.0305672999999995,15.852490000000058,1360
192,6.061521899999999,17.71249000000006,2054
193,6.0922868999999995,14.532490000000058,1363
194,6.123772899999999,14.732490000000059,2054
195,6.154579999999999,13.882490000000058,1363
196,6.185452999999999,14.932490000000058,2052
197,6.216024599999999,15.112490000000058,1363
198,6.2482425,15.192490000000058,2052
199,6.279245599999999,15.242490000000057,1363
200,6.3105069,15.272490000000058,2052
201,6.341800899999999,15.242490000000057,1363
202,6.3730914,15.432490000000058,2052
203,6.4038111,16.66249000000006,1363
204,6.4345772,16.682490000000058,2053
205,6.4660697,16.812490000000057,1364
206,6.4965622,16.682490000000058,2054
207,6.5275356,15.282490000000058,1365
208,6.558547899999999,17.062490000000057,2054
209,6.5901456,14.502490000000059,1367
210,6.6214475,17.03249000000006,2054
211,6.652087399999999,14.592490000000058,1369
212,6.6824853,14.602490000000058,2054
213,6.714044099999999,14.612490000000058,1369
214,6.7452123,15.142490000000059,2054
215,6.777219199999999,14.812490000000057,1369
216,6.808883699999999,15.432490000000058,2054
217,6.8402482,15.032490000000058,1369
218,6.871465299999999,15.96249000000006,2054
219,6.902250499999999,17.64249000000006,1369
220,6.933061499999999,18.71249000000006,2056
221,6.9635605,14.162490000000059,1372
222,6.994335399999999,15.992490000000057,2056
223,7.026227799999999,13.842490000000058,1372
224,7.0568189,16.16249000000006,2054
225,7.088100599999999,14.992490000000057,1373
226,7.119229499999999,17.082490000000057,2054
227,7.150845499999999,14.642490000000059,1375
228,7.182755499999999,17.472490000000057,2054
229,7.2136753,13.272490000000058,1378
230,7.2446745,14.632490000000058,2051
231,7.2754321,15.152490000000057,1378
232,7.3060043,15.662490000000059,2051
233,7.33694,15.692490000000058,1378
234,7.3672761,16.50249000000006,2051
235,7.400376,16.262490000000057,1379
236,7.4284967,16.122490000000056,2052
237,7.4602392,16.122490000000056,1380
238,7.4911455,16.082490000000057,2053
239,7.5218878,16.07249000000006,1381
240,7.5528526,16.202490000000058,2054
241,7.5839596,16.21249000000006,1382
242,7.6149921,16.762490000000057,2055
243,7.645740399999999,14.96249000000006,1383
244,7.6765211,6.032490000000058,2055
245,7.707270100000001,0.9724900000000574,1372
246,7.7387426,2.432490000000058,2039
247,7.770487900000001,3.702490000000058,1359
248,7.8017594,3.8324900000000577,2027
249,7.8336667,3.682490000000058,1347
250,7.864203899999998,3.822490000000058,2015
251,7.8954507,3.8324900000000577,1335
252,7.926984499999998,4.052490000000057,2003
253,7.9585574999999995,3.9224900000000575,1324
254,7.989285300000001,3.7224900000000574,1991
255,8.0208989,3.7524900000000576,1312
256,8.052183900000001,3.6724900000000575,1979
257,8.0827975,4.002490000000058,1300
258,8.114008199999999,3.782490000000058,1968
259,8.145572499999998,4.0924900000000575,1288
260,8.1770394,4.862490000000058,1957
261,8.2084761,5.3424900000000575,1278
262,8.2395889,6.122490000000058,1947
263,8.2700136,6.732490000000058,1269
264,8.301692699999998,7.392490000000057,1938
265,8.331986899999999,7.912490000000058,1261
266,8.363482499999998,8.452490000000058,1931
267,8.3944898,8.952490000000058,1254
268,8.426243099999999,9.412490000000059,1925
269,8.4567219,9.812490000000057,1250
270,8.4876642,10.172490000000058,1919
271,8.518626799999998,10.452490000000058,1250
272,8.550605499999998,10.772490000000058,1914
273,8.580377,11.102490000000058,1250
274,8.6118611,11.332490000000059,1910
275,8.6429475,11.502490000000059,1250
276,8.6746119,11.782490000000058,1906
277,8.7057238,11.992490000000057,1250
278,8.7374669,12.212490000000058,1903
279,8.767446099999999,12.362490000000058,1250
280,8.798818200000001,12.742490000000057,1900
281,8.829674599999999,12.992490000000057,1250
282,8.860054799999999,13.192490000000058,1898
283,8.891616699999998,13.332490000000059,1250
284,8.922590699999999,13.472490000000057,1896
285,8.9532473,10.042490000000058,1250
286,8.9842474,10.262490000000058,1890
287,9.015303099999999,12.312490000000057,1250
288,9.0458406,12.562490000000057,1887
289,9.0762063,13.152490000000057,1250
290,9.107765299999999,13.462490000000058,1885
291,9.138598700000001,14.012490000000058,1250
292,9.169264100000001,13.592490000000058,1885
293,9.2005344,9.262490000000058,1250
294,9.2318181,11.232490000000059,1878
295,9.2635333,12.582490000000059,1250
296,9.294672499999999,13.592490000000058,1875
297,9.325673499999999,13.202490000000058,1250
298,9.3559738,13.822490000000059,1873
299,9.387322499999998,13.282490000000058,1250
300,9.4189679,13.832490000000059,1871
301,9.451136700000001,12.182490000000058,1250
302,9.4817621,12.962490000000058,1867
303,9.5121962,13.122490000000058,1250
304,9.543451499999998,13.222490000000057,1865
305,9.5739136,14.652490000000057,1250
306,9.604061199999999,14.80249000000006,1865
307,9.634329499999998,11.772490000000058,1250
308,9.665137499999998,11.742490000000059,1861
309,9.6963813,12.162490000000059,1250
310,9.7272816,13.192490000000058,1858
311,9.758278899999999,12.942490000000058,1250
312,9.7886112,13.882490000000058,1855
313,9.8188957,13.612490000000058,1250
314,9.8497452,14.402490000000057,1853
315,9.881258099999998,15.152490000000057,1250
316,9.911792199999999,14.372490000000058,1853
317,9.9425543,11.272490000000058,1250
318,9.972911899999998,12.732490000000059,1848
319,10.003277500000001,13.332490000000059,1250
320,10.033374799999999,12.982490000000059,1846
321,10.0631976,13.802490000000057,1250
322,10.093679199999999,14.642490000000059,1844
323,10.1241973,13.782490000000058,1250
324,10.1551569,14.742490000000057,1842
325,10.186077799999998,14.352490000000058,1250
326,10.2163554,14.542490000000058,1842
327,10.247434,13.072490000000059,1250
328,10.2776054,13.852490000000058,1839
329,10.3079913,13.242490000000057,1250
330,10.338242799999998,13.892490000000059,1837
331,10.368487199999999,13.232490000000059,1250
332,10.399976,14.032490000000058,1835
333,10.4299959,13.862490000000058,1250
334,10.462455399999998,14.992490000000057,1833
335,10.492882,15.642490000000059,1250
336,10.523315899999998,15.662490000000059,1833
337,10.5545493,11.332490000000059,1250
338,10.5852101,12.422490000000058,1828
339,10.615946199999998,13.002490000000059,1250
340,10.647014,13.882490000000058,1826
341,10.677551799999998,14.622490000000058,1250
342,10.707623499999999,14.592490000000058,1826
343,10.7384404,14.532490000000058,1250
344,10.769226599999998,14.682490000000058,1826
345,10.798886600000001,13.412490000000059,1250
346,10.829548,13.262490000000058,1824
347,10.8605189,13.222490000000057,1250
348,10.8907425,13.172490000000058,1822
349,10.9213872,13.142490000000059,1250
350,10.952678,13.822490000000059,1820
351,10.9832159,15.272490000000058,1250
352,11.0142072,15.80249000000006,1820
353,11.044858499999998,14.05249000000006,1250
354,11.075930699999999,14.102490000000058,1820
355,11.106907600000001,13.822490000000059,1250
356,11.138084699999999,14.21249000000006,1818
357,11.168528,13.802490000000057,1250
358,11.1991241,14.192490000000058,1816
359,11.2299722,13.772490000000058,1250
360,11.260910699999998,14.442490000000058,1814
361,11.2914874,14.092490000000058,1250
362,11.322512099999999,15.71249000000006,1814
363,11.353251599999998,13.992490000000057,1250
364,11.3839099,13.652490000000057,1812
365,11.415534899999999,13.492490000000057,1250
366,11.446226900000001,13.532490000000058,1810
367,11.4774136,14.632490000000058,1250
368,11.507909199999999,15.032490000000058,1810
369,11.5382816,14.322490000000059,1250
370,11.568867299999999,15.312490000000057,1810
371,11.598989300000001,15.252490000000059,1250
372,11.6292013,15.392490000000059,1810
373,11.6602267,11.822490000000059,1250
374,11.691633999999999,13.362490000000058,1806
375,11.721465499999999,13.522490000000058,1250
376,11.7525986,14.932490000000058,1804
377,11.782978899999998,15.352490000000058,1250
378,11.813463099999998,15.782490000000058,1804
379,11.8450924,14.382490000000058,1250
380,11.876087,14.272490000000058,1804
381,11.906596899999998,14.192490000000058,1250
382,11.9379051,14.442490000000058,1804
383,11.9683716,14.142490000000059,1250
384,11.9997892,14.602490000000058,1804
385,12.0300907,12.702490000000058,1250
386,12.0611132,14.982490000000059,1801
387,12.092326299999998,14.132490000000058,1250
388,12.123739899999999,15.232490000000059,1801
389,12.154670699999999,14.782490000000058,1250
390,12.1862573,15.162490000000059,1801
391,12.217311699999998,12.802490000000057,1250
392,12.248463199999998,13.472490000000057,1798
393,12.279818999999998,13.462490000000058,1250
394,12.3112476,13.742490000000057,1796
395,12.3422854,15.022490000000058,1250
396,12.3729229,15.942490000000058,1796
397,12.4038639,14.602490000000058,1250
398,12.434815899999998,14.582490000000057,1796
399,12.4666796,14.312490000000057,1250
400,12.499611799999998,14.762490000000058,1796
401,12.5296036,14.282490000000058,1250
402,12.560556,14.832490000000057,1796
403,12.591746599999999,13.082490000000059,1250
404,12.623290899999999,15.192490000000058,1793
405,12.654233199999998,14.252490000000059,1250
406,12.685702399999998,14.092490000000058,1793
407,12.7170431,13.972490000000057,1250
408,12.748469299999998,14.022490000000058,1791
409,12.780025499999999,13.932490000000058,1250
410,12.8115726,14.912490000000059,1789
411,12.842827599999998,16.202490000000058,1250
412,12.874442799999999,16.522490000000058,1790
413,12.9057865,13.322490000000059,1251
414,12.936641100000001,14.772490000000058,1787
415,12.9669906,14.30249000000006,1251
416,12.999220199999998,15.30249000000006,1787
417,13.0294036,13.092490000000058,1251
418,13.0600514,15.292490000000058,1784
419,13.0900847,14.492490000000057,1251
420,13.120829899999999,14.922490000000058,1784
421,13.1516186,14.452490000000058,1251
422,13.182190499999999,15.082490000000057,1784
423,13.2127444,14.402490000000057,1251
424,13.2433778,15.252490000000059,1784
425,13.274026600000001,16.182490000000058,1251
426,13.3050321,16.202490000000058,1785
427,13.336017799999999,11.182490000000058,1252
428,13.366775200000001,13.402490000000057,1780
429,13.3969532,13.682490000000058,1250
430,13.4274312,13.892490000000059,1778
431,13.4578057,14.752490000000059,1250
432,13.4898285,15.902490000000057,1778
433,13.521855799999999,14.792490000000058,1250
434,13.552325999999999,15.102490000000058,1778
435,13.582983999999998,14.342490000000058,1250
436,13.6146543,14.752490000000059,1778
437,13.6456459,14.672490000000058,1250
438,13.6771956,14.902490000000057,1778
439,13.708829199999998,14.642490000000059,1250
440,13.739960299999998,15.042490000000058,1778
441,13.770808999999998,14.572490000000059,1250
442,13.801616600000001,15.192490000000058,1778
443,13.831993200000001,16.59249000000006,1250
444,13.8632939,17.03249000000006,1779
445,13.894596599999998,11.122490000000058,1252
446,13.9252284,13.102490000000058,1773
447,13.956470699999999,14.062490000000057,1250
448,13.988066599999998,15.05249000000006,1773
449,14.018530499999999,14.682490000000058,1250
450,14.050608800000001,14.512490000000058,1773
451,14.082197599999999,14.30249000000006,1250
452,14.1130281,14.432490000000058,1773
453,14.144452799999998,14.322490000000059,1250
454,14.175002000000001,14.872490000000058,1773
455,14.205810600000001,14.862490000000058,1250
456,14.236901399999999,14.972490000000057,1773
457,14.269271999999999,14.752490000000059,1250
458,14.3004564,15.342490000000058,1773
459,14.3320259,14.692490000000058,1250
460,14.3634516,15.342490000000058,1773
461,14.3943089,14.662490000000059,1250
462,14.425610399999998,14.442490000000058,1773
463,14.4565307,14.352490000000058,1250
464,14.487627899999998,14.342490000000058,1773
465,14.5187026,14.332490000000057,1250
466,14.550067,14.322490000000059,1773
467,14.581060899999999,12.502490000000059,1250
468,14.612141799999998,14.952490000000058,1770
469,14.6424754,17.082490000000057,1250
470,14.6730994,15.922490000000058,1772
471,14.7050414,11.592490000000058,1250
472,14.736185699999998,14.592490000000058,1767
473,14.766869899999998,15.342490000000058,1250
474,14.797515599999999,15.242490000000057,1767
475,14.827948600000001,14.862490000000058,1250
476,14.8588286,15.542490000000058,1767
477,14.890008799999999,14.882490000000058,1250
478,14.9211808,15.442490000000058,1767
479,14.9514771,15.402490000000057,1250
480,14.9824328,16.75249000000006,1767
481,15.0132702,13.142490000000059,1252
482,15.045038400000001,15.742490000000057,1764
483,15.0757508,14.062490000000057,1252
484,15.107409800000001,14.372490000000058,1764
485,15.1379398,12.632490000000058,1252
486,15.16887,14.042490000000058,1761
487,15.2006618,14.172490000000058,1252
488,15.231919499999998,15.002490000000059,1761
489,15.2628967,15.782490000000058,1252
490,15.294064399999998,16.46249000000006,1761
491,15.324387799999998,15.05249000000006,1253
492,15.3551846,15.442490000000058,1761
493,15.386860099999998,14.522490000000058,1253
494,15.418314999999998,15.55249000000006,1761
495,15.449643199999999,14.092490000000058,1253
496,15.4807857,15.682490000000058,1761
497,15.511535099999998,13.982490000000059,1253
498,15.5426643,15.742490000000057,1759
499,15.5745926,14.71249000000006,1253
500,15.605285399999998,16.112490000000058,1759
501,15.6358835,17.242490000000057,1254
502,15.6677816,16.992490000000057,1761
503,15.6989872,11.312490000000057,1255
504,15.730060100000001,13.682490000000058,1756
505,15.7611863,13.472490000000057,1254
506,15.7918663,14.322490000000059,1754
507,15.8224788,14.282490000000058,1254
508,15.854411,14.452490000000058,1754
509,15.884967600000001,14.442490000000058,1254
510,15.915602699999999,14.952490000000058,1754
511,15.9466002,15.182490000000058,1254
512,15.9782037,15.392490000000059,1754
513,16.010321599999997,15.032490000000058,1254
514,16.0412094,15.632490000000058,1754
515,16.0719768,15.042490000000058,1254
516,16.102680900000003,15.652490000000057,1754
517,16.1333847,14.96249000000006,1254
518,16.1646858,15.732490000000059,1754
519,16.1965907,14.96249000000006,1254
520,16.2278965,14.792490000000058,1754
521,16.258918799999996,14.672490000000058,1254
522,16.2897082,14.662490000000059,1754
523,16.320206999999996,14.652490000000057,1254
524,16.3505983,15.05249000000006,1754
525,16.3815331,17.062490000000057,1254
526,16.4126287,15.992490000000057,1756
527,16.443485099999997,11.522490000000058,1254
528,16.4751943,14.55249000000006,1751
529,16.506472000000002,15.132490000000058,1254
530,16.5372069,15.202490000000058,1751
531,16.568315,15.182490000000058,1254
532,16.6001189,15.55249000000006,1751
533,16.6304946,14.342490000000058,1254
534,16.660704600000003,16.00249000000006,1751
535,16.6912558,14.492490000000057,1255
536,16.7212629,16.042490000000058,1751
537,16.752473700000003,13.452490000000058,1256
538,16.783040399999997,16.012490000000057,1748
539,16.813494900000002,15.112490000000058,1257
540,16.84543,16.222490000000057,1748
541,16.876181600000002,16.652490000000057,1258
542,16.9068148,16.742490000000057,1749
543,16.937807999999997,12.232490000000059,1259
544,16.969424500000002,14.102490000000058,1745
545,17.000326,13.892490000000059,1259
546,17.031390199999997,14.80249000000006,1743
547,17.062583699999998,15.232490000000059,1259
548,17.0930587,16.522490000000058,1743
549,17.1236679,15.502490000000059,1260
550,17.155727300000002,16.932490000000058,1743
551,17.185970499999996,15.422490000000058,1262
552,17.217284999999997,15.902490000000057,1743
553,17.2489451,15.012490000000058,1262
554,17.2798959,15.912490000000059,1743
555,17.311099399999996,15.342490000000058,1262
556,17.342056,16.35249000000006,1743
557,17.3732095,13.582490000000059,1263
558,17.4046927,16.03249000000006,1741
559,17.435949100000002,13.292490000000058,1264
560,17.4671959,14.132490000000058,1738
561,17.498441200000002,14.432490000000058,1264
562,17.5297574,14.912490000000059,1738
563,17.560004499999998,15.972490000000057,1264
564,17.5910771,15.652490000000057,1738
565,17.623084399999996,15.852490000000058,1264
566,17.653906,15.372490000000058,1738
567,17.684972700000003,15.382490000000058,1264
568,17.7160461,15.442490000000058,1738
569,17.7471904,15.372490000000058,1264
570,17.778744099999997,15.55249000000006,1738
571,17.810107600000002,15.412490000000059,1264
572,17.841889600000002,16.73249000000006,1738
573,17.8729971,14.292490000000058,1265
574,17.904664099999998,16.262490000000057,1738
575,17.9352923,13.392490000000059,1266
576,17.966105300000002,14.092490000000058,1735
577,17.9973782,14.512490000000058,1266
578,18.0287929,14.772490000000058,1735
579,18.0598405,14.742490000000057,1266
580,18.091384599999998,14.882490000000058,1735
581,18.1224176,14.822490000000059,1266
582,18.1539066,14.912490000000059,1735
583,18.1845218,14.842490000000058,1266
584,18.2151359,15.112490000000058,1735
585,18.2460623,15.472490000000057,1266
586,18.277526799999997,15.652490000000057,1735
587,18.3079252,15.432490000000058,1266
588,18.339667300000002,15.662490000000059,1735
589,18.370614099999997,15.352490000000058,1266
590,18.401659199999997,15.542490000000058,1735
591,18.4322356,15.262490000000058,1266
592,18.4628912,15.972490000000057,1735
593,18.4948166,15.30249000000006,1266
594,18.5260532,16.332490000000057,1735
595,18.557347200000002,13.612490000000058,1267
596,18.588465499999998,14.352490000000058,1733
597,18.619298800000003,13.862490000000058,1267
598,18.652681,14.682490000000058,1731
599,18.682277499999998,14.612490000000058,1267
600,18.7125397,14.662490000000059,1731
601,18.744497000000003,14.652490000000057,1267
602,18.7756392,15.082490000000057,1731
603,18.8063134,15.562490000000057,1267
604,18.8373456,15.55249000000006,1731
605,18.867769199999998,15.472490000000057,1267
606,18.9001952,15.652490000000057,1731
607,18.930774800000002,17.702490000000058,1267
608,18.9619585,17.66249000000006,1734
609,18.9932673,12.412490000000059,1269
610,19.023997,15.972490000000057,1730
611,19.0554171,12.802490000000057,1269
612,19.0868032,14.21249000000006,1727
613,19.118470000000002,14.582490000000057,1269
614,19.1493039,14.672490000000058,1727
615,19.179970599999997,14.672490000000058,1269
616,19.2120549,14.702490000000058,1727
617,19.243206999999998,14.702490000000058,1269
618,19.274808899999996,14.682490000000058,1727
619,19.305678299999997,14.682490000000058,1269
620,19.336208999999997,14.862490000000058,1727
621,19.3668915,15.522490000000058,1269
622,19.398440899999997,15.822490000000059,1727
623,19.4294724,15.572490000000059,1269
624,19.4611936,16.022490000000058,1727
625,19.4924373,15.46249000000006,1270
626,19.523304099999997,16.272490000000058,1727
627,19.5547081,15.442490000000058,1271
628,19.5852023,16.402490000000057,1727
629,19.6164536,13.822490000000059,1272
630,19.647519600000003,14.402490000000057,1725
631,19.677795500000002,14.642490000000059,1272
632,19.708731299999997,14.822490000000059,1725
633,19.739328399999998,14.782490000000058,1272
634,19.769932400000002,14.912490000000059,1725
635,19.8017294,14.862490000000058,1272
636,19.8328895,14.982490000000059,1725
637,19.8641134,14.942490000000058,1272
638,19.894967700000002,15.472490000000057,1725
639,19.9266108,15.702490000000058,1272
640,19.958501499999997,15.972490000000057,1725
641,19.990208600000003,15.582490000000057,1272
642,20.021230699999997,15.812490000000057,1725
643,20.051977299999997,15.512490000000058,1272
644,20.083411400000003,15.71249000000006,1725
645,20.114363599999997,14.412490000000059,1272
646,20.145918199999997,16.32249000000006,1725
647,20.176673199999996,14.312490000000057,1273
